┏━━━━━━━┳━━━━━━━━━━━━━━━━┳━━━━━━━━━━━━━━┳━━━━━━━━━┳━━━━━━━━━━━━━━━━━━┳━━━━━━━━━┳━━━━━━━━━━━━━━━┳━━━━━━━━━━━━━━┳━━━━━━━━━┳━━━━━━━━━━━━━━━━┓
┃ Check ┃ Frequency [Hz] ┃      Fs [Hz] ┃ Samples ┃ Samples x period ┃ Periods ┃ Rms Value [V] ┃ Real Voltage ┃    R.E. ┃           Time ┃
┡━━━━━━━╇━━━━━━━━━━━━━━━━╇━━━━━━━━━━━━━━╇━━━━━━━━━╇━━━━━━━━━━━━━━━━━━╇━━━━━━━━━╇━━━━━━━━━━━━━━━╇━━━━━━━━━━━━━━╇━━━━━━━━━╇━━━━━━━━━━━━━━━━┩
│  ❌️   │       10.00000 │    100.00000 │       4 │             10.0 │   0.400 │       0.26730 │      0.70711 │ -62.198 │ 0:00:00.769021 │
│  ❌️   │       10.00000 │    100.00000 │       8 │             10.0 │   0.800 │       0.63677 │      0.70711 │  -9.947 │ 0:00:00.777002 │
│  ❌️   │       10.00000 │    100.00000 │      16 │             10.0 │   1.600 │       0.75358 │      0.70711 │   6.572 │ 0:00:00.817961 │
│  ❌️   │       10.00000 │    100.00000 │      32 │             10.0 │   3.200 │       0.68210 │      0.70711 │  -3.536 │ 0:00:00.884714 │
│  ❌️   │       10.00000 │    100.00000 │      63 │             10.0 │   6.300 │       0.72284 │      0.70711 │   2.226 │ 0:00:00.991523 │
│  ✅️   │       10.00000 │    100.00000 │     126 │             10.0 │  12.600 │       0.69948 │      0.70711 │  -1.079 │ 0:00:01.218683 │
│  ✅️   │       10.00000 │    100.00000 │     251 │             10.0 │  25.100 │       0.70874 │      0.70711 │   0.231 │ 0:00:01.718185 │
│  ✅️   │       10.00000 │    100.00000 │     501 │             10.0 │  50.100 │       0.70738 │      0.70711 │   0.038 │ 0:00:02.647969 │
│  ✅️   │       10.00000 │    100.00000 │    1000 │             10.0 │ 100.000 │       0.70749 │      0.70711 │   0.054 │ 0:00:04.480770 │
│  ❌️   │       50.00000 │    100.00000 │       2 │              2.0 │   1.000 │       0.82614 │      0.70711 │  16.834 │ 0:00:00.753715 │
│  ❌️   │       50.00000 │    100.00000 │       4 │              2.0 │   2.000 │       0.60415 │      0.70711 │ -14.560 │ 0:00:00.776170 │
│  ✅️   │       50.00000 │    100.00000 │       8 │              2.0 │   4.000 │       0.70391 │      0.70711 │  -0.453 │ 0:00:00.800410 │
│  ✅️   │       50.00000 │    100.00000 │      16 │              2.0 │   8.000 │       0.70380 │      0.70711 │  -0.467 │ 0:00:00.810453 │
│  ✅️   │       50.00000 │    100.00000 │      32 │              2.0 │  16.000 │       0.70388 │      0.70711 │  -0.456 │ 0:00:00.858295 │
│  ❌️   │       50.00000 │    100.00000 │      63 │              2.0 │  31.500 │       0.69847 │      0.70711 │  -1.222 │ 0:00:00.982930 │
│  ✅️   │       50.00000 │    100.00000 │     126 │              2.0 │  63.000 │       0.70210 │      0.70711 │  -0.709 │ 0:00:01.204753 │
│  ✅️   │       50.00000 │    100.00000 │     251 │              2.0 │ 125.500 │       0.70395 │      0.70711 │  -0.446 │ 0:00:01.661184 │
│  ✅️   │       50.00000 │    100.00000 │     501 │              2.0 │ 250.500 │       0.70404 │      0.70711 │  -0.434 │ 0:00:02.654468 │
│  ✅️   │       50.00000 │    100.00000 │    1000 │              2.0 │ 500.000 │       0.70425 │      0.70711 │  -0.404 │ 0:00:04.534420 │
│  ❌️   │       50.00000 │    119.58132 │       2 │             2.39 │   0.836 │       0.82227 │      0.70711 │  16.286 │ 0:00:00.778379 │
│  ❌️   │       50.00000 │    119.58132 │       4 │             2.39 │   1.673 │       0.60173 │      0.70711 │ -14.902 │ 0:00:00.755924 │
│  ✅️   │       50.00000 │    119.58132 │       8 │             2.39 │   3.345 │       0.70416 │      0.70711 │  -0.417 │ 0:00:00.764452 │
│  ✅️   │       50.00000 │    119.58132 │      16 │             2.39 │   6.690 │       0.70426 │      0.70711 │  -0.403 │ 0:00:00.811013 │
│  ✅️   │       50.00000 │    119.58132 │      32 │             2.39 │  13.380 │       0.70420 │      0.70711 │  -0.412 │ 0:00:00.869502 │
│  ✅️   │       50.00000 │    119.58132 │      63 │             2.39 │  26.342 │       0.69904 │      0.70711 │  -1.141 │ 0:00:00.960457 │
│  ✅️   │       50.00000 │    119.58132 │     126 │             2.39 │  52.684 │       0.70625 │      0.70711 │  -0.121 │ 0:00:01.195608 │
│  ✅️   │       50.00000 │    119.58132 │     251 │             2.39 │ 104.950 │       0.70400 │      0.70711 │  -0.439 │ 0:00:01.687810 │
│  ✅️   │       50.00000 │    119.58132 │     501 │             2.39 │ 209.481 │       0.70393 │      0.70711 │  -0.449 │ 0:00:02.636334 │
│  ✅️   │       50.00000 │    119.58132 │    1000 │             2.39 │ 418.126 │       0.70376 │      0.70711 │  -0.473 │ 0:00:04.500703 │
│  ❌️   │       50.00000 │    142.99691 │       2 │             2.86 │   0.699 │       0.58030 │      0.70711 │ -17.933 │ 0:00:00.755212 │
│  ❌️   │       50.00000 │    142.99691 │       4 │             2.86 │   1.399 │       0.77962 │      0.70711 │  10.255 │ 0:00:00.798324 │
│  ✅️   │       50.00000 │    142.99691 │       8 │             2.86 │   2.797 │       0.70358 │      0.70711 │  -0.499 │ 0:00:00.770235 │
│  ✅️   │       50.00000 │    142.99691 │      16 │             2.86 │   5.595 │       0.70343 │      0.70711 │  -0.519 │ 0:00:00.832347 │
│  ✅️   │       50.00000 │    142.99691 │      32 │             2.86 │  11.189 │       0.70342 │      0.70711 │  -0.521 │ 0:00:00.848266 │
│  ❌️   │       50.00000 │    142.99691 │      63 │             2.86 │  22.028 │       0.69778 │      0.70711 │  -1.319 │ 0:00:00.952324 │
│  ✅️   │       50.00000 │    142.99691 │     126 │             2.86 │  44.057 │       0.70324 │      0.70711 │  -0.546 │ 0:00:01.210446 │
│  ✅️   │       50.00000 │    142.99691 │     251 │             2.86 │  87.764 │       0.70311 │      0.70711 │  -0.565 │ 0:00:01.686060 │
│  ✅️   │       50.00000 │    142.99691 │     501 │             2.86 │ 175.179 │       0.70309 │      0.70711 │  -0.569 │ 0:00:02.594241 │
│  ✅️   │       50.00000 │    142.99691 │    1000 │             2.86 │ 349.658 │       0.70323 │      0.70711 │  -0.548 │ 0:00:04.486714 │
│  ❌️   │       50.00000 │    170.99759 │       2 │             3.42 │   0.585 │       0.60602 │      0.70711 │ -14.296 │ 0:00:00.744094 │
│  ❌️   │       50.00000 │    170.99759 │       4 │             3.42 │   1.170 │       0.76570 │      0.70711 │   8.286 │ 0:00:00.735700 │
│  ✅️   │       50.00000 │    170.99759 │       8 │             3.42 │   2.339 │       0.70329 │      0.70711 │  -0.539 │ 0:00:00.752273 │
│  ✅️   │       50.00000 │    170.99759 │      16 │             3.42 │   4.678 │       0.70341 │      0.70711 │  -0.523 │ 0:00:00.782660 │
│  ✅️   │       50.00000 │    170.99759 │      32 │             3.42 │   9.357 │       0.70344 │      0.70711 │  -0.518 │ 0:00:00.901209 │
│  ❌️   │       50.00000 │    170.99759 │      63 │             3.42 │  18.421 │       0.69853 │      0.70711 │  -1.213 │ 0:00:00.962197 │
│  ✅️   │       50.00000 │    170.99759 │     126 │             3.42 │  36.843 │       0.70572 │      0.70711 │  -0.197 │ 0:00:01.236241 │
│  ✅️   │       50.00000 │    170.99759 │     251 │             3.42 │  73.393 │       0.70337 │      0.70711 │  -0.528 │ 0:00:01.669834 │
│  ✅️   │       50.00000 │    170.99759 │     501 │             3.42 │ 146.493 │       0.70378 │      0.70711 │  -0.470 │ 0:00:02.598391 │
│  ✅️   │       50.00000 │    170.99759 │    1000 │             3.42 │ 292.402 │       0.70414 │      0.70711 │  -0.419 │ 0:00:04.484182 │
│  ❌️   │       50.00000 │    204.48118 │       2 │             4.09 │   0.489 │       0.63217 │      0.70711 │ -10.597 │ 0:00:00.772869 │
│  ❌️   │       50.00000 │    204.48118 │       4 │             4.09 │   0.978 │       0.60334 │      0.70711 │ -14.675 │ 0:00:00.795388 │
│  ✅️   │       50.00000 │    204.48118 │       8 │             4.09 │   1.956 │       0.70436 │      0.70711 │  -0.389 │ 0:00:00.801126 │
│  ✅️   │       50.00000 │    204.48118 │      16 │             4.09 │   3.912 │       0.70429 │      0.70711 │  -0.399 │ 0:00:00.793282 │
│  ✅️   │       50.00000 │    204.48118 │      32 │             4.09 │   7.825 │       0.70428 │      0.70711 │  -0.400 │ 0:00:00.863662 │
│  ✅️   │       50.00000 │    204.48118 │      63 │             4.09 │  15.405 │       0.69921 │      0.70711 │  -1.116 │ 0:00:00.994796 │
│  ✅️   │       50.00000 │    204.48118 │     126 │             4.09 │  30.810 │       0.70256 │      0.70711 │  -0.642 │ 0:00:01.209629 │
│  ✅️   │       50.00000 │    204.48118 │     251 │             4.09 │  61.375 │       0.70385 │      0.70711 │  -0.460 │ 0:00:01.676437 │
│  ✅️   │       50.00000 │    204.48118 │     501 │             4.09 │ 122.505 │       0.70395 │      0.70711 │  -0.446 │ 0:00:02.610605 │
│  ✅️   │       50.00000 │    204.48118 │    1000 │             4.09 │ 244.521 │       0.70383 │      0.70711 │  -0.463 │ 0:00:04.470222 │
│  ❌️   │       50.00000 │    244.52128 │       2 │             4.89 │   0.409 │       0.82681 │      0.70711 │  16.928 │ 0:00:00.817467 │
│  ❌️   │       50.00000 │    244.52128 │       4 │             4.89 │   0.818 │       0.75163 │      0.70711 │   6.296 │ 0:00:00.800516 │
│  ✅️   │       50.00000 │    244.52128 │       8 │             4.89 │   1.636 │       0.70360 │      0.70711 │  -0.496 │ 0:00:00.761704 │
│  ✅️   │       50.00000 │    244.52128 │      16 │             4.89 │   3.272 │       0.70345 │      0.70711 │  -0.517 │ 0:00:00.800520 │
│  ✅️   │       50.00000 │    244.52128 │      32 │             4.89 │   6.543 │       0.70342 │      0.70711 │  -0.522 │ 0:00:00.889411 │
│  ✅️   │       50.00000 │    244.52128 │      63 │             4.89 │  12.882 │       0.69928 │      0.70711 │  -1.108 │ 0:00:00.962137 │
│  ✅️   │       50.00000 │    244.52128 │     126 │             4.89 │  25.765 │       0.70170 │      0.70711 │  -0.765 │ 0:00:01.222672 │
│  ✅️   │       50.00000 │    244.52128 │     251 │             4.89 │  51.325 │       0.70281 │      0.70711 │  -0.607 │ 0:00:01.696363 │
│  ✅️   │       50.00000 │    244.52128 │     501 │             4.89 │ 102.445 │       0.70322 │      0.70711 │  -0.549 │ 0:00:02.671100 │
│  ✅️   │       50.00000 │    244.52128 │    1000 │             4.89 │ 204.481 │       0.70325 │      0.70711 │  -0.546 │ 0:00:04.524350 │
│  ❌️   │       50.00000 │    292.40177 │       2 │             5.85 │   0.342 │       0.87476 │      0.70711 │  23.710 │ 0:00:00.705913 │
│  ❌️   │       50.00000 │    292.40177 │       4 │             5.85 │   0.684 │       0.62410 │      0.70711 │ -11.739 │ 0:00:00.730577 │
│  ❌️   │       50.00000 │    292.40177 │       8 │             5.85 │   1.368 │       0.68203 │      0.70711 │  -3.546 │ 0:00:00.772733 │
│  ✅️   │       50.00000 │    292.40177 │      16 │             5.85 │   2.736 │       0.70367 │      0.70711 │  -0.486 │ 0:00:00.755364 │
│  ✅️   │       50.00000 │    292.40177 │      32 │             5.85 │   5.472 │       0.70384 │      0.70711 │  -0.462 │ 0:00:00.764688 │
