91.63470611071092,2.47859116953193e-13,-255.12620199456865
93.76915261279693,3.2674195113618926e-13,-252.7262019945686
95.95331676077961,4.3072977885434747e-13,-250.32620199456863
98.18835662740126,5.678124334716581e-13,-247.9262019945686
100.47545726038321,7.485225666601213e-13,-245.52620199456865
102.81583131075462,9.867449174612493e-13,-243.1262019945686
105.21071967581528,1.3007831366795673e-12,-240.72620199456864
107.66139215707669,1.7147661353283903e-12,-238.32620199456858
110.16914813352668,2.2605020129449673e-12,-235.92620199456863
112.73531725057823,2.979922011085046e-12,-233.52620199456857
115.36126012506426,3.928302271485395e-12,-231.12620199456865
118.04836906665551,5.1785109404720935e-12,-228.72620199456858
120.79806881608067,6.826606942965369e-12,-226.32620199456863
123.61181730054372,8.999220604040138e-12,-223.92620199456857
126.49110640673521,1.1863283203031494e-11,-221.52620199456862
129.43746277185127,1.5638853023799192e-11,-219.12620199456867
132.45244859303648,2.0616023381916656e-11,-216.7262019945686
135.53766245568113,2.7177211745448272e-11,-214.32620199456858
138.6947401810127,3.5826542518611265e-11,-211.9262019945686
141.92535569343016,4.722858109433673e-11,-209.52620199456868
145.2312219080406,6.225939528006745e-11,-207.12620199456862
148.61409163886916,8.207386736639639e-11,-204.72620199456856
152.07575852822455,1.0819442871513634e-10,-202.3262019945686
155.61805799771224,1.4262803472798857e-10,-199.92620199456866
159.24286822139896,1.8802036788722896e-10,-197.5262019945686
162.9521111216451,2.4785911695319294e-10,-195.12620199456865
166.74775338813424,3.2674195113618934e-10,-192.7262019945686
170.63180752063707,4.307297788543472e-10,-190.32620199456863
174.60633289606648,5.678124334716576e-10,-187.9262019945686
178.67343686038527,7.485225666601212e-10,-185.52620199456865
182.83527584595012,9.867449174612475e-10,-183.1262019945686
187.0940565148793,1.3007831366795668e-09,-180.72620199456864
191.45203692905545,1.7147661353283906e-09,-178.32620199456858
195.9115277473785,2.260502012944963e-09,-175.92620199456863
200.47489345090904,2.9799220110850424e-09,-173.52620199456857
205.144553596546,3.928302271485394e-09,-171.12620199456865
209.92298409990897,5.178510940472037e-09,-168.72620199456867
214.81271854810115,6.82660694296538e-09,-166.32620199456863
219.81634954305,8.999220604040126e-09,-163.92620199456857
224.9365300761397,1.1863283203031467e-08,-161.52620199456862
230.17597493486272,1.5638853023799175e-08,-159.1262019945687
235.53746214223565,2.0616023381916662e-08,-156.7262019945686
241.0238344297433,2.7177211745448223e-08,-154.32620199456858
246.63800074459294,3.58265425186112e-08,-151.92620199456863
252.38293779207726,4.7228581094336456e-08,-149.5262019945687
258.2616916138623,6.225939528006698e-08,-147.12620199456867
264.27737920303866,8.207386736639541e-08,-144.72620199456867
270.4331901567928,1.0819442871513373e-07,-142.3262019945688
276.7323883675746,1.4262803472798248e-07,-139.926201994569
283.1783137536553,1.8802036788721579e-07,-137.52620199456922
289.77438402999604,2.478591169531628e-07,-135.12620199456973
296.52409652036715,3.267419511361196e-07,-132.72620199457046
303.4310300116735,4.307297788541872e-07,-130.32620199457187
310.49884665147687,5.678124334712923e-07,-127.92620199457419
317.7312938897126,7.48522566659282e-07,-125.52620199457837
325.1322064656399,9.867449174593271e-07,-123.1262019945855
332.70550844106845,1.3007831366751667e-06,-120.72620199459803
340.4552152809508,1.7147661353183067e-06,-118.32620199461968
348.3854359824323,2.260502012921862e-06,-115.92620199465742
356.5003752534985,2.9799220110321245e-06,-113.52620199472283
364.80433574236395,3.928302271364156e-06,-111.1262019948367
373.3017203187963,5.17851094019429e-06,-108.72620199503453
381.99703440857445,6.826606942329107e-06,-106.32620199537818
390.89488838232455,8.999220602582498e-06,-103.92620199597545
400.0000000000001,1.1863283199692277e-05,-101.52620199701347
409.31719691230154,1.5638853016149464e-05,-99.12620199881736
418.85141922035996,2.0616023364392195e-05,-96.72620200195198
428.6077220950429,2.717721170530202e-05,-94.32620200739939
438.59127845727414,3.582654242664159e-05,-91.92620201686601
448.8073817207853,4.7228580883646376e-05,-89.52620203331708
459.2614485987533,6.225939479740371e-05,-87.12620206190566
469.9590219758123,8.207386626067781e-05,-84.72620211158693
480.90577384696536,0.0001081944261820808,-82.32620219792325
492.10750832495256,0.00014262802892509388,-79.92620234795852
503.5701647176671,0.00018802035459356627,-77.52620260868979
515.299820677254,0.0002478590864991753,-75.12620306178884
527.3026954225631,0.0003267418813700656,-72.7262038491848
539.5851530366615,0.00043072961902941554,-70.32620521752199
552.1537058411542,0.0005678120673339907,-67.92620759541882
565.0150178491024,0.0007485217278875918,-65.52621172772837
578.1759082983714,0.00098674299594596,-63.126218908854824
591.643355267283,0.0013007787347486725,-60.72623138820819
605.424499374483,0.0017147560511124524,-58.32625307479607
619.5266475649926,0.00226047891144115,-55.92629076163754
633.9572769844458,0.0029798690889962618,-53.52635625347291
648.724038943572,0.003928181035572637,-51.126470064064186
663.8347629750241,0.005178233211365088,-48.726667840656496
679.2974609846979,0.006825970727512465,-46.327011526269885
695.1203314997507,0.008997763218849266,-43.92760875106512
711.3117640155693,0.011859944925309836,-41.528646511133225
727.8803434439932,0.015631207058760376,-39.130449636540064
744.8348546651472,0.020598513803936555,-36.7335822191922
762.1842871852995,0.02713712473928761,-34.339023337778855
779.9378399032184,0.03573480832475,-31.948470817361127
798.1049259875517,0.04701882645407607,-29.564864249836027
816.695177867812,0.061780444570483525,-27.19327937366878
835.7184523416165,0.08098284706274833,-24.842439138294168
855.1848358008932,0.10571932070426271,-22.52721267814217
875.104649579821,0.13705200370695392,-20.272592170072596
895.4884554273362,0.17560454405763387,-18.119584960588668
916.3470611071101,0.22073748145548922,-16.132778295019342
937.6915261279694,0.2692512592853371,-14.407145093329001
959.5331676077963,0.31415907839426094,-13.0673076719677
981.8835662740127,0.3452121028058594,-12.248579691462302
1004.7545726038331,0.35298143307792557,-12.055262717091328
1028.158313107546,0.3347926975096169,-12.514780424568105
1052.107196758153,0.29670650494353856,-13.563758600231148
1076.6139215707658,0.24920862721441664,-15.079038499725323
1101.6914813352666,0.20147545973883596,-16.925856847747383
1127.3531725057824,0.1588455543690319,-18.990798663085688
1153.6126012506427,0.12328681507384302,-21.191967288773004
1180.483690666554,0.09478558358311287,-23.475454190133767
1207.9806881608067,0.07246534585207014,-25.807692570945264
1236.1181730054373,0.05521944722858814,-28.16845885978735
1264.911064067352,0.04199764291044861,-30.545801624734853
1294.3746277185128,0.03190642549296899,-32.93273690669855
1324.5244859303648,0.024224481844913326,-35.325210029016844
1355.3766245568113,0.018385320607633204,-37.72087580459341
1386.947401810127,0.013950698757215262,-40.11838073806369
1419.2535569343017,0.010584437071707475,-42.5169446521901
1452.3122190804058,0.0080298806381078,-44.91611816338602
1486.1409163886915,0.006091620943947166,-47.31564253307028
1520.7575852822454,0.004621112661189208,-49.715368824584836
1556.1805799771223,0.0035055360039758544,-52.11521131788138
1592.4286822139898,0.002659248750092612,-54.515120680939226
1629.5211112164525,0.002017258581329943,-56.915068524394215
1667.4775338813424,0.0015302524104356266,-59.315038511293174
1706.3180752063706,0.0011608174708260509,-61.715021240509174
1746.0633289606649,0.0008805711096114545,-64.11501130219483
1786.7343686038544,0.0006679819367780813,-66.5150055832867
1828.3527584595013,0.0005067163097478899,-68.91500229239679
1870.940565148793,0.0003843837132801685,-71.3150003986867
1914.5203692905527,0.00029158490168251555,-73.7149993089701
1959.115277473785,0.00022118978360195242,-76.11499868190366
2004.7489345090905,0.0001677896166365049,-78.5149983210646
2051.44553596546,0.00012728144354593425,-80.9149981134233
2099.22984099909,9.655285011949222e-05,-83.31499799393816
2148.1271854810116,7.324282748558173e-05,-85.71499792518175
2198.1634954305,5.5560366715376995e-05,-88.11499788561656
2249.365300761397,4.214684836115815e-05,-90.51499786284913
2301.7597493486273,3.197165407315444e-05,-92.91499784974778
2355.3746214223565,2.425297983753588e-05,-95.31499784220883
2410.238344297433,1.839776664157846e-05,-97.71499783787064
2466.3800074459296,1.3956133208932574e-05,-100.1149978353742
2523.8293779207725,1.058680968816732e-05,-102.51499783393761
2582.616916138623,8.030916421309684e-06,-104.91499783311104
2642.7737920303866,6.092073104472734e-06,-107.31499783263543
2704.331901567928,4.621310042637105e-06,-109.71499783236163
2767.323883675746,3.5056221656652552e-06,-112.1149978322041
2831.783137536553,2.6592863614266417e-06,-114.5149978321135
2897.7438402999633,2.017274999371304e-06,-116.9149978320614
2965.2409652036717,1.5302595771953772e-06,-119.31499783203134
3034.310300116735,1.1608205992363699e-06,-121.714997832014
3104.988466514769,8.805724752136506e-07,-124.11499783200412
3177.3129388971292,6.679825328854539e-07,-126.51499783199846
3251.322064656399,5.067165699582937e-07,-128.91499783199512
3327.0550844106842,3.8438382686615446e-07,-131.31499783199317
3404.5521528095046,2.915849512646034e-07,-133.71499783199204
3483.854359824323,2.211898052453199e-07,-136.11499783199147
3565.0037525349844,1.6778962608417823e-07,-138.51499783199114
3648.0433574236395,1.2728144766999323e-07,-140.9149978319909
3733.017203187963,9.655285191970937e-08,-143.31499783199072
3819.9703440857447,7.3242828271405e-08,-145.71499783199073
3908.9488838232455,5.556036705840134e-08,-148.11499783199073
4000.000000000001,4.2146848510893763e-08,-150.51499783199066
4093.1719691230196,3.197165413851597e-08,-152.9149978319907
4188.514192203599,2.4252979866067398e-08,-155.31499783199064
4286.077220950429,1.8397766654032915e-08,-157.71499783199067
4385.912784572742,1.3956133214369163e-08,-160.11499783199065
4488.073817207853,1.0586809690540481e-08,-162.51499783199057
4592.614485987533,8.030916422345592e-09,-164.91499783199063
4699.590219758118,6.0920731049250005e-09,-167.31499783199058
4809.0577384696535,4.621310042834495e-09,-169.71499783199064
4921.075083249526,3.5056221657514255e-09,-172.1149978319906
5035.701647176671,2.659286361464255e-09,-174.51499783199066
5152.998206772536,2.0172749993877444e-09,-176.9149978319906
5273.026954225631,1.5302595772025466e-09,-179.31499783199064
5395.8515303666145,1.1608205992394987e-09,-181.71499783199062
5521.537058411543,8.80572475215016e-10,-184.11499783199065
5650.150178491018,6.679825328860571e-10,-186.5149978319906
5781.759082983714,5.067165699585541e-10,-188.91499783199066
5916.43355267283,3.8438382686626825e-10,-191.3149978319906
6054.244993744836,2.9158495126464937e-10,-193.71499783199067
6195.266475649926,2.2118980524534187e-10,-196.11499783199062
6339.572769844458,1.6778962608418773e-10,-198.51499783199068
6487.240389435721,1.2728144766999734e-10,-200.9149978319906
6638.3476297502475,9.655285191970978e-11,-203.31499783199067
6792.974609846979,7.32428282714059e-11,-205.71499783199062
6951.203314997507,5.556036705840166e-11,-208.11499783199068
7113.117640155693,4.214684851089391e-11,-210.51499783199063
7278.803434439939,3.197165413851608e-11,-212.9149978319907
7448.348546651472,2.425297986606743e-11,-215.31499783199064
7621.842871852995,1.839776665403292e-11,-217.71499783199067
7799.3783990321845,1.3956133214369153e-11,-220.11499783199065
7981.049259875525,1.0586809690540339e-11,-222.51499783199068
8166.951778678121,8.0309164223456e-12,-224.91499783199063
8357.184523416157,6.09207310492501e-12,-227.31499783199058
8551.848358008932,4.621310042834491e-12,-229.71499783199064
8751.04649579821,3.505622165751422e-12,-232.1149978319906
8954.884554273363,2.659286361464252e-12,-234.51499783199066
9163.470611071092,2.017274999387745e-12,-236.9149978319906
9376.915261279693,1.5302595772025452e-12,-239.31499783199064
9595.331676077962,1.1608205992394985e-12,-241.71499783199062
9818.835662740126,8.805724752150176e-13,-244.11499783199065
10047.545726038332,6.67982532886049e-13,-246.5149978319907
